country,placename,end_date,deaths,expected_deaths,excess_deaths
Netherlands,,2020-01-19,3153,3353,-200
Netherlands,,2020-01-26,3042,3376,-334
Netherlands,,2020-02-02,3160,3394,-234
Netherlands,,2020-02-09,3192,3401,-209
Netherlands,,2020-02-16,3198,3396,-198
Netherlands,,2020-02-23,2957,3376,-419
Netherlands,,2020-03-01,3093,3342,-249
Netherlands,,2020-03-08,3098,3295,-197
Netherlands,,2020-03-15,3215,3238,-23
Netherlands,,2020-03-22,3609,3173,436
Netherlands,,2020-03-29,4452,3106,1346
Netherlands,,2020-04-05,5080,3039,2041
Netherlands,,2020-04-12,4973,2976,1997
Netherlands,,2020-04-19,4294,2919,1375
Netherlands,,2020-04-26,3898,2870,1028
Netherlands,,2020-05-03,3371,2830,541
Netherlands,,2020-05-10,2971,2799,172
Netherlands,,2020-05-17,2760,2776,-16
Netherlands,,2020-05-24,2751,2760,-9
Netherlands,,2020-05-31,2695,2751,-56
Netherlands,,2019-01-13,3261,,
Netherlands,,2019-01-20,3153,,
Netherlands,,2019-01-27,3179,,
Netherlands,,2019-02-03,3144,,
Netherlands,,2019-02-10,3185,,
Netherlands,,2019-02-17,3253,,
Netherlands,,2019-02-24,3223,,
Netherlands,,2019-03-03,3066,,
Netherlands,,2019-03-10,3172,,
Netherlands,,2019-03-17,3228,,
Netherlands,,2019-03-24,3043,,
Netherlands,,2019-03-31,3014,,
Netherlands,,2019-04-07,2900,,
Netherlands,,2019-04-14,2901,,
Netherlands,,2019-04-21,3040,,
Netherlands,,2019-04-28,2959,,
Netherlands,,2019-05-05,2808,,
Netherlands,,2019-05-12,2773,,
Netherlands,,2019-05-19,2821,,
Netherlands,,2019-05-26,2873,,
Netherlands,,2019-06-02,2732,,
Netherlands,,2019-06-09,2736,,
Netherlands,,2019-06-16,2649,,
Netherlands,,2019-06-23,2694,,
Netherlands,,2019-06-30,2836,,
Netherlands,,2019-07-07,2726,,
Netherlands,,2019-07-14,2762,,
Netherlands,,2019-07-21,2585,,
Netherlands,,2019-07-28,3007,,
Netherlands,,2019-08-04,2732,,
Netherlands,,2019-08-11,2629,,
Netherlands,,2019-08-18,2612,,
Netherlands,,2019-08-25,2616,,
Netherlands,,2019-09-01,2785,,
Netherlands,,2019-09-08,2556,,
Netherlands,,2019-09-15,2643,,
Netherlands,,2019-09-22,2582,,
Netherlands,,2019-09-29,2753,,
Netherlands,,2019-10-06,2717,,
Netherlands,,2019-10-13,2912,,
Netherlands,,2019-10-20,2879,,
Netherlands,,2019-10-27,2869,,
Netherlands,,2019-11-03,2856,,
Netherlands,,2019-11-10,3016,,
Netherlands,,2019-11-17,3062,,
Netherlands,,2019-11-24,3025,,
Netherlands,,2019-12-01,3041,,
Netherlands,,2019-12-08,3016,,
Netherlands,,2019-12-15,3164,,
Netherlands,,2019-12-22,3247,,
Netherlands,,2018-01-14,3359,,
Netherlands,,2018-01-21,3364,,
Netherlands,,2018-01-28,3322,,
Netherlands,,2018-02-04,3403,,
Netherlands,,2018-02-11,3513,,
Netherlands,,2018-02-18,3660,,
Netherlands,,2018-02-25,3691,,
Netherlands,,2018-03-04,3937,,
Netherlands,,2018-03-11,4092,,
Netherlands,,2018-03-18,3733,,
Netherlands,,2018-03-25,3430,,
Netherlands,,2018-04-01,3225,,
Netherlands,,2018-04-08,3040,,
Netherlands,,2018-04-15,2860,,
Netherlands,,2018-04-22,2760,,
Netherlands,,2018-04-29,2663,,
Netherlands,,2018-05-06,2645,,
Netherlands,,2018-05-13,2641,,
Netherlands,,2018-05-20,2606,,
Netherlands,,2018-05-27,2674,,
Netherlands,,2018-06-03,2776,,
Netherlands,,2018-06-10,2679,,
Netherlands,,2018-06-17,2557,,
Netherlands,,2018-06-24,2601,,
Netherlands,,2018-07-01,2619,,
Netherlands,,2018-07-08,2726,,
Netherlands,,2018-07-15,2671,,
Netherlands,,2018-07-22,2704,,
Netherlands,,2018-07-29,2767,,
Netherlands,,2018-08-05,2760,,
Netherlands,,2018-08-12,2745,,
Netherlands,,2018-08-19,2605,,
Netherlands,,2018-08-26,2612,,
Netherlands,,2018-09-02,2527,,
Netherlands,,2018-09-09,2613,,
Netherlands,,2018-09-16,2539,,
Netherlands,,2018-09-23,2706,,
Netherlands,,2018-09-30,2696,,
Netherlands,,2018-10-07,2806,,
Netherlands,,2018-10-14,2760,,
Netherlands,,2018-10-21,2739,,
Netherlands,,2018-10-28,2671,,
Netherlands,,2018-11-04,2815,,
Netherlands,,2018-11-11,2798,,
Netherlands,,2018-11-18,2761,,
Netherlands,,2018-11-25,2859,,
Netherlands,,2018-12-02,2907,,
Netherlands,,2018-12-09,2968,,
Netherlands,,2018-12-16,3017,,
Netherlands,,2018-12-23,3041,,
Netherlands,,2017-01-15,3637,,
Netherlands,,2017-01-22,3487,,
Netherlands,,2017-01-29,3626,,
Netherlands,,2017-02-05,3574,,
Netherlands,,2017-02-12,3446,,
Netherlands,,2017-02-19,3417,,
Netherlands,,2017-02-26,3328,,
Netherlands,,2017-03-05,3152,,
Netherlands,,2017-03-12,3054,,
Netherlands,,2017-03-19,2843,,
Netherlands,,2017-03-26,2778,,
Netherlands,,2017-04-02,2850,,
Netherlands,,2017-04-09,2764,,
Netherlands,,2017-04-16,2810,,
Netherlands,,2017-04-23,2713,,
Netherlands,,2017-04-30,2778,,
Netherlands,,2017-05-07,2769,,
Netherlands,,2017-05-14,2802,,
Netherlands,,2017-05-21,2801,,
Netherlands,,2017-05-28,2772,,
Netherlands,,2017-06-04,2701,,
Netherlands,,2017-06-11,2624,,
Netherlands,,2017-06-18,2643,,
Netherlands,,2017-06-25,2627,,
Netherlands,,2017-07-02,2691,,
Netherlands,,2017-07-09,2697,,
Netherlands,,2017-07-16,2520,,
Netherlands,,2017-07-23,2674,,
Netherlands,,2017-07-30,2571,,
Netherlands,,2017-08-06,2510,,
Netherlands,,2017-08-13,2657,,
Netherlands,,2017-08-20,2540,,
Netherlands,,2017-08-27,2545,,
Netherlands,,2017-09-03,2576,,
Netherlands,,2017-09-10,2570,,
Netherlands,,2017-09-17,2707,,
Netherlands,,2017-09-24,2715,,
Netherlands,,2017-10-01,2669,,
Netherlands,,2017-10-08,2641,,
Netherlands,,2017-10-15,2763,,
Netherlands,,2017-10-22,2706,,
Netherlands,,2017-10-29,2676,,
Netherlands,,2017-11-05,2726,,
Netherlands,,2017-11-12,2797,,
Netherlands,,2017-11-19,2916,,
Netherlands,,2017-11-26,2917,,
Netherlands,,2017-12-03,2886,,
Netherlands,,2017-12-10,3027,,
Netherlands,,2017-12-17,3218,,
Netherlands,,2017-12-24,3079,,
Netherlands,,2016-01-17,3075,,
Netherlands,,2016-01-24,3062,,
Netherlands,,2016-01-31,3201,,
Netherlands,,2016-02-07,3103,,
Netherlands,,2016-02-14,3036,,
Netherlands,,2016-02-21,3027,,
Netherlands,,2016-02-28,3319,,
Netherlands,,2016-03-06,3185,,
Netherlands,,2016-03-13,3151,,
Netherlands,,2016-03-20,3062,,
Netherlands,,2016-03-27,3028,,
Netherlands,,2016-04-03,3037,,
Netherlands,,2016-04-10,3010,,
Netherlands,,2016-04-17,2767,,
Netherlands,,2016-04-24,2751,,
Netherlands,,2016-05-01,2742,,
Netherlands,,2016-05-08,2754,,
Netherlands,,2016-05-15,2952,,
Netherlands,,2016-05-22,2671,,
Netherlands,,2016-05-29,2713,,
Netherlands,,2016-06-05,2682,,
Netherlands,,2016-06-12,2587,,
Netherlands,,2016-06-19,2620,,
Netherlands,,2016-06-26,2597,,
Netherlands,,2016-07-03,2609,,
Netherlands,,2016-07-10,2693,,
Netherlands,,2016-07-17,2627,,
Netherlands,,2016-07-24,2753,,
Netherlands,,2016-07-31,2542,,
Netherlands,,2016-08-07,2500,,
Netherlands,,2016-08-14,2558,,
Netherlands,,2016-08-21,2568,,
Netherlands,,2016-08-28,2701,,
Netherlands,,2016-09-04,2591,,
Netherlands,,2016-09-11,2584,,
Netherlands,,2016-09-18,2725,,
Netherlands,,2016-09-25,2500,,
Netherlands,,2016-10-02,2665,,
Netherlands,,2016-10-09,2683,,
Netherlands,,2016-10-16,2934,,
Netherlands,,2016-10-23,2744,,
Netherlands,,2016-10-30,2948,,
Netherlands,,2016-11-06,2731,,
Netherlands,,2016-11-13,2912,,
Netherlands,,2016-11-20,2902,,
Netherlands,,2016-11-27,2908,,
Netherlands,,2016-12-04,2949,,
Netherlands,,2016-12-11,3042,,
Netherlands,,2016-12-18,3129,,
Netherlands,,2016-12-25,3072,,
Norway,Oslo,2020-01-12,89,87,2
Norway,Oslo,2020-01-19,82,85,-3
Norway,Oslo,2020-01-26,84,84,0
Norway,Oslo,2020-02-02,66,83,-17
Norway,Oslo,2020-02-09,69,82,-13
Norway,Oslo,2020-02-16,73,80,-7
Norway,Oslo,2020-02-23,69,79,-10
Norway,Oslo,2020-03-01,84,78,6
Norway,Oslo,2020-03-08,72,77,-5
Norway,Oslo,2020-03-15,73,75,-2
Norway,Oslo,2020-03-22,70,74,-4
Norway,Oslo,2020-03-29,73,73,0
Norway,Oslo,2020-04-05,80,72,8
Norway,Oslo,2020-04-12,90,71,19
Norway,Oslo,2020-04-19,83,70,13
Norway,Oslo,2020-04-26,74,69,5
Norway,Oslo,2020-05-03,64,68,-4
Norway,Oslo,2020-05-10,77,68,9
Norway,Oslo,2020-05-17,65,67,-2
Norway,Oslo,2019-01-13,88,,
Norway,Oslo,2019-01-20,82,,
Norway,Oslo,2019-01-27,94,,
Norway,Oslo,2019-02-03,84,,
Norway,Oslo,2019-02-10,92,,
Norway,Oslo,2019-02-17,94,,
Norway,Oslo,2019-02-24,70,,
Norway,Oslo,2019-03-03,88,,
Norway,Oslo,2019-03-10,77,,
Norway,Oslo,2019-03-17,84,,
Norway,Oslo,2019-03-24,85,,
Norway,Oslo,2019-03-31,78,,
Norway,Oslo,2019-04-07,65,,
Norway,Oslo,2019-04-14,79,,
Norway,Oslo,2019-04-21,70,,
Norway,Oslo,2019-04-28,62,,
Norway,Oslo,2019-05-05,64,,
Norway,Oslo,2019-05-12,75,,
Norway,Oslo,2019-05-19,62,,
Norway,Oslo,2019-05-26,65,,
Norway,Oslo,2019-06-02,71,,
Norway,Oslo,2019-06-09,67,,
Norway,Oslo,2019-06-16,63,,
Norway,Oslo,2019-06-23,63,,
Norway,Oslo,2019-06-30,78,,
Norway,Oslo,2019-07-07,74,,
Norway,Oslo,2019-07-14,68,,
Norway,Oslo,2019-07-21,64,,
Norway,Oslo,2019-07-28,68,,
Norway,Oslo,2019-08-04,70,,
Norway,Oslo,2019-08-11,70,,
Norway,Oslo,2019-08-18,66,,
Norway,Oslo,2019-08-25,70,,
Norway,Oslo,2019-09-01,61,,
Norway,Oslo,2019-09-08,49,,
Norway,Oslo,2019-09-15,73,,
Norway,Oslo,2019-09-22,65,,
Norway,Oslo,2019-09-29,64,,
Norway,Oslo,2019-10-06,73,,
Norway,Oslo,2019-10-13,86,,
Norway,Oslo,2019-10-20,67,,
Norway,Oslo,2019-10-27,69,,
Norway,Oslo,2019-11-03,66,,
Norway,Oslo,2019-11-10,74,,
Norway,Oslo,2019-11-17,86,,
Norway,Oslo,2019-11-24,70,,
Norway,Oslo,2019-12-01,72,,
Norway,Oslo,2019-12-08,67,,
Norway,Oslo,2019-12-15,56,,
Norway,Oslo,2019-12-22,71,,
Norway,Oslo,2018-01-14,83,,
Norway,Oslo,2018-01-21,78,,
Norway,Oslo,2018-01-28,71,,
Norway,Oslo,2018-02-04,87,,
Norway,Oslo,2018-02-11,81,,
Norway,Oslo,2018-02-18,90,,
Norway,Oslo,2018-02-25,85,,
Norway,Oslo,2018-03-04,96,,
Norway,Oslo,2018-03-11,98,,
Norway,Oslo,2018-03-18,74,,
Norway,Oslo,2018-03-25,79,,
Norway,Oslo,2018-04-01,72,,
Norway,Oslo,2018-04-08,77,,
Norway,Oslo,2018-04-15,69,,
Norway,Oslo,2018-04-22,71,,
Norway,Oslo,2018-04-29,63,,
Norway,Oslo,2018-05-06,74,,
Norway,Oslo,2018-05-13,67,,
Norway,Oslo,2018-05-20,71,,
Norway,Oslo,2018-05-27,65,,
Norway,Oslo,2018-06-03,72,,
Norway,Oslo,2018-06-10,79,,
Norway,Oslo,2018-06-17,69,,
Norway,Oslo,2018-06-24,55,,
Norway,Oslo,2018-07-01,58,,
Norway,Oslo,2018-07-08,68,,
Norway,Oslo,2018-07-15,75,,
Norway,Oslo,2018-07-22,68,,
Norway,Oslo,2018-07-29,85,,
Norway,Oslo,2018-08-05,77,,
Norway,Oslo,2018-08-12,69,,
Norway,Oslo,2018-08-19,60,,
Norway,Oslo,2018-08-26,75,,
Norway,Oslo,2018-09-02,78,,
Norway,Oslo,2018-09-09,68,,
Norway,Oslo,2018-09-16,72,,
Norway,Oslo,2018-09-23,77,,
Norway,Oslo,2018-09-30,73,,
Norway,Oslo,2018-10-07,65,,
Norway,Oslo,2018-10-14,72,,
Norway,Oslo,2018-10-21,61,,
Norway,Oslo,2018-10-28,76,,
Norway,Oslo,2018-11-04,85,,
Norway,Oslo,2018-11-11,81,,
Norway,Oslo,2018-11-18,61,,
Norway,Oslo,2018-11-25,78,,
Norway,Oslo,2018-12-02,73,,
Norway,Oslo,2018-12-09,93,,
Norway,Oslo,2018-12-16,73,,
Norway,Oslo,2018-12-23,74,,
Norway,Oslo,2017-01-15,107,,
Norway,Oslo,2017-01-22,95,,
Norway,Oslo,2017-01-29,78,,
Norway,Oslo,2017-02-05,80,,
Norway,Oslo,2017-02-12,61,,
Norway,Oslo,2017-02-19,84,,
Norway,Oslo,2017-02-26,91,,
Norway,Oslo,2017-03-05,95,,
Norway,Oslo,2017-03-12,63,,
Norway,Oslo,2017-03-19,88,,
Norway,Oslo,2017-03-26,79,,
Norway,Oslo,2017-04-02,70,,
Norway,Oslo,2017-04-09,72,,
Norway,Oslo,2017-04-16,75,,
Norway,Oslo,2017-04-23,71,,
Norway,Oslo,2017-04-30,78,,
Norway,Oslo,2017-05-07,70,,
Norway,Oslo,2017-05-14,71,,
Norway,Oslo,2017-05-21,73,,
Norway,Oslo,2017-05-28,63,,
Norway,Oslo,2017-06-04,63,,
Norway,Oslo,2017-06-11,73,,
Norway,Oslo,2017-06-18,63,,
Norway,Oslo,2017-06-25,76,,
Norway,Oslo,2017-07-02,66,,
Norway,Oslo,2017-07-09,59,,
Norway,Oslo,2017-07-16,67,,
Norway,Oslo,2017-07-23,80,,
Norway,Oslo,2017-07-30,71,,
Norway,Oslo,2017-08-06,64,,
Norway,Oslo,2017-08-13,77,,
Norway,Oslo,2017-08-20,66,,
Norway,Oslo,2017-08-27,73,,
Norway,Oslo,2017-09-03,73,,
Norway,Oslo,2017-09-10,77,,
Norway,Oslo,2017-09-17,71,,
Norway,Oslo,2017-09-24,65,,
Norway,Oslo,2017-10-01,92,,
Norway,Oslo,2017-10-08,76,,
Norway,Oslo,2017-10-15,81,,
Norway,Oslo,2017-10-22,57,,
Norway,Oslo,2017-10-29,87,,
Norway,Oslo,2017-11-05,77,,
Norway,Oslo,2017-11-12,69,,
Norway,Oslo,2017-11-19,71,,
Norway,Oslo,2017-11-26,70,,
Norway,Oslo,2017-12-03,86,,
Norway,Oslo,2017-12-10,70,,
Norway,Oslo,2017-12-17,89,,
Norway,Oslo,2017-12-24,71,,
Norway,Oslo,2016-01-17,80,,
Norway,Oslo,2016-01-24,102,,
Norway,Oslo,2016-01-31,90,,
Norway,Oslo,2016-02-07,90,,
Norway,Oslo,2016-02-14,87,,
Norway,Oslo,2016-02-21,75,,
Norway,Oslo,2016-02-28,77,,
Norway,Oslo,2016-03-06,76,,
Norway,Oslo,2016-03-13,81,,
Norway,Oslo,2016-03-20,72,,
Norway,Oslo,2016-03-27,71,,
Norway,Oslo,2016-04-03,78,,
Norway,Oslo,2016-04-10,71,,
Norway,Oslo,2016-04-17,75,,
Norway,Oslo,2016-04-24,91,,
Norway,Oslo,2016-05-01,87,,
Norway,Oslo,2016-05-08,82,,
Norway,Oslo,2016-05-15,58,,
Norway,Oslo,2016-05-22,74,,
Norway,Oslo,2016-05-29,79,,
Norway,Oslo,2016-06-05,59,,
Norway,Oslo,2016-06-12,71,,
Norway,Oslo,2016-06-19,83,,
Norway,Oslo,2016-06-26,58,,
Norway,Oslo,2016-07-03,71,,
Norway,Oslo,2016-07-10,87,,
Norway,Oslo,2016-07-17,81,,
Norway,Oslo,2016-07-24,48,,
Norway,Oslo,2016-07-31,69,,
Norway,Oslo,2016-08-07,66,,
Norway,Oslo,2016-08-14,80,,
Norway,Oslo,2016-08-21,75,,
Norway,Oslo,2016-08-28,63,,
Norway,Oslo,2016-09-04,62,,
Norway,Oslo,2016-09-11,78,,
Norway,Oslo,2016-09-18,69,,
Norway,Oslo,2016-09-25,56,,
Norway,Oslo,2016-10-02,78,,
Norway,Oslo,2016-10-09,82,,
Norway,Oslo,2016-10-16,82,,
Norway,Oslo,2016-10-23,79,,
Norway,Oslo,2016-10-30,89,,
Norway,Oslo,2016-11-06,69,,
Norway,Oslo,2016-11-13,68,,
Norway,Oslo,2016-11-20,86,,
Norway,Oslo,2016-11-27,88,,
Norway,Oslo,2016-12-04,75,,
Norway,Oslo,2016-12-11,72,,
Norway,Oslo,2016-12-18,79,,
Norway,Oslo,2016-12-25,101,,
Norway,Oslo,2015-01-11,107,,
Norway,Oslo,2015-01-18,87,,
Norway,Oslo,2015-01-25,96,,
Norway,Oslo,2015-02-01,88,,
Norway,Oslo,2015-02-08,78,,
Norway,Oslo,2015-02-15,92,,
Norway,Oslo,2015-02-22,82,,
Norway,Oslo,2015-03-01,103,,
Norway,Oslo,2015-03-08,92,,
Norway,Oslo,2015-03-15,79,,
Norway,Oslo,2015-03-22,73,,
Norway,Oslo,2015-03-29,76,,
Norway,Oslo,2015-04-05,68,,
Norway,Oslo,2015-04-12,79,,
Norway,Oslo,2015-04-19,66,,
Norway,Oslo,2015-04-26,65,,
Norway,Oslo,2015-05-03,67,,
Norway,Oslo,2015-05-10,66,,
Norway,Oslo,2015-05-17,72,,
Norway,Oslo,2015-05-24,67,,
Norway,Oslo,2015-05-31,69,,
Norway,Oslo,2015-06-07,83,,
Norway,Oslo,2015-06-14,66,,
Norway,Oslo,2015-06-21,73,,
Norway,Oslo,2015-06-28,84,,
Norway,Oslo,2015-07-05,85,,
Norway,Oslo,2015-07-12,65,,
Norway,Oslo,2015-07-19,78,,
Norway,Oslo,2015-07-26,64,,
Norway,Oslo,2015-08-02,87,,
Norway,Oslo,2015-08-09,60,,
Norway,Oslo,2015-08-16,67,,
Norway,Oslo,2015-08-23,68,,
Norway,Oslo,2015-08-30,65,,
Norway,Oslo,2015-09-06,81,,
Norway,Oslo,2015-09-13,74,,
Norway,Oslo,2015-09-20,76,,
Norway,Oslo,2015-09-27,75,,
Norway,Oslo,2015-10-04,80,,
Norway,Oslo,2015-10-11,84,,
Norway,Oslo,2015-10-18,70,,
Norway,Oslo,2015-10-25,75,,
Norway,Oslo,2015-11-01,80,,
Norway,Oslo,2015-11-08,91,,
Norway,Oslo,2015-11-15,81,,
Norway,Oslo,2015-11-22,82,,
Norway,Oslo,2015-11-29,87,,
Norway,Oslo,2015-12-06,67,,
Norway,Oslo,2015-12-13,72,,
Norway,Oslo,2015-12-20,67,,
Norway,,2020-01-12,948,911,37
Norway,,2020-01-19,836,904,-68
Norway,,2020-01-26,862,896,-34
Norway,,2020-02-02,815,888,-73
Norway,,2020-02-09,796,880,-84
Norway,,2020-02-16,856,871,-15
Norway,,2020-02-23,811,862,-51
Norway,,2020-03-01,838,852,-14
Norway,,2020-03-08,796,841,-45
Norway,,2020-03-15,820,830,-10
Norway,,2020-03-22,800,818,-18
Norway,,2020-03-29,848,806,42
Norway,,2020-04-05,823,794,29
Norway,,2020-04-12,835,782,53
Norway,,2020-04-19,801,771,30
Norway,,2020-04-26,766,760,6
Norway,,2020-05-03,739,751,-12
Norway,,2020-05-10,728,743,-15
Norway,,2020-05-17,658,736,-78
Norway,,2019-01-13,827,,
Norway,,2019-01-20,811,,
Norway,,2019-01-27,834,,
Norway,,2019-02-03,889,,
Norway,,2019-02-10,843,,
Norway,,2019-02-17,914,,
Norway,,2019-02-24,828,,
Norway,,2019-03-03,819,,
Norway,,2019-03-10,833,,
Norway,,2019-03-17,836,,
Norway,,2019-03-24,805,,
Norway,,2019-03-31,790,,
Norway,,2019-04-07,781,,
Norway,,2019-04-14,757,,
Norway,,2019-04-21,761,,
Norway,,2019-04-28,799,,
Norway,,2019-05-05,773,,
Norway,,2019-05-12,772,,
Norway,,2019-05-19,732,,
Norway,,2019-05-26,741,,
Norway,,2019-06-02,728,,
Norway,,2019-06-09,707,,
Norway,,2019-06-16,735,,
Norway,,2019-06-23,723,,
Norway,,2019-06-30,767,,
Norway,,2019-07-07,735,,
Norway,,2019-07-14,732,,
Norway,,2019-07-21,741,,
Norway,,2019-07-28,721,,
Norway,,2019-08-04,727,,
Norway,,2019-08-11,705,,
Norway,,2019-08-18,733,,
Norway,,2019-08-25,677,,
Norway,,2019-09-01,779,,
Norway,,2019-09-08,713,,
Norway,,2019-09-15,707,,
Norway,,2019-09-22,755,,
Norway,,2019-09-29,818,,
Norway,,2019-10-06,710,,
Norway,,2019-10-13,786,,
Norway,,2019-10-20,782,,
Norway,,2019-10-27,792,,
Norway,,2019-11-03,774,,
Norway,,2019-11-10,786,,
Norway,,2019-11-17,845,,
Norway,,2019-11-24,784,,
Norway,,2019-12-01,776,,
Norway,,2019-12-08,850,,
Norway,,2019-12-15,780,,
Norway,,2019-12-22,771,,
Norway,,2018-01-14,872,,
Norway,,2018-01-21,945,,
Norway,,2018-01-28,857,,
Norway,,2018-02-04,881,,
Norway,,2018-02-11,904,,
Norway,,2018-02-18,927,,
Norway,,2018-02-25,917,,
Norway,,2018-03-04,907,,
Norway,,2018-03-11,950,,
Norway,,2018-03-18,867,,
Norway,,2018-03-25,905,,
Norway,,2018-04-01,807,,
Norway,,2018-04-08,819,,
Norway,,2018-04-15,827,,
Norway,,2018-04-22,778,,
Norway,,2018-04-29,781,,
Norway,,2018-05-06,756,,
Norway,,2018-05-13,738,,
Norway,,2018-05-20,714,,
Norway,,2018-05-27,692,,
Norway,,2018-06-03,757,,
Norway,,2018-06-10,713,,
Norway,,2018-06-17,671,,
Norway,,2018-06-24,703,,
Norway,,2018-07-01,741,,
Norway,,2018-07-08,775,,
Norway,,2018-07-15,737,,
Norway,,2018-07-22,720,,
Norway,,2018-07-29,773,,
Norway,,2018-08-05,677,,
Norway,,2018-08-12,705,,
Norway,,2018-08-19,694,,
Norway,,2018-08-26,754,,
Norway,,2018-09-02,715,,
Norway,,2018-09-09,694,,
Norway,,2018-09-16,705,,
Norway,,2018-09-23,720,,
Norway,,2018-09-30,712,,
Norway,,2018-10-07,701,,
Norway,,2018-10-14,714,,
Norway,,2018-10-21,744,,
Norway,,2018-10-28,696,,
Norway,,2018-11-04,814,,
Norway,,2018-11-11,776,,
Norway,,2018-11-18,736,,
Norway,,2018-11-25,720,,
Norway,,2018-12-02,802,,
Norway,,2018-12-09,821,,
Norway,,2018-12-16,759,,
Norway,,2018-12-23,802,,
Norway,,2017-01-15,1048,,
Norway,,2017-01-22,928,,
Norway,,2017-01-29,866,,
Norway,,2017-02-05,914,,
Norway,,2017-02-12,823,,
Norway,,2017-02-19,845,,
Norway,,2017-02-26,898,,
Norway,,2017-03-05,863,,
Norway,,2017-03-12,822,,
Norway,,2017-03-19,804,,
Norway,,2017-03-26,788,,
Norway,,2017-04-02,756,,
Norway,,2017-04-09,809,,
Norway,,2017-04-16,776,,
Norway,,2017-04-23,757,,
Norway,,2017-04-30,816,,
Norway,,2017-05-07,745,,
Norway,,2017-05-14,733,,
Norway,,2017-05-21,694,,
Norway,,2017-05-28,735,,
Norway,,2017-06-04,688,,
Norway,,2017-06-11,724,,
Norway,,2017-06-18,732,,
Norway,,2017-06-25,757,,
Norway,,2017-07-02,733,,
Norway,,2017-07-09,756,,
Norway,,2017-07-16,694,,
Norway,,2017-07-23,748,,
Norway,,2017-07-30,728,,
Norway,,2017-08-06,691,,
Norway,,2017-08-13,742,,
Norway,,2017-08-20,704,,
Norway,,2017-08-27,739,,
Norway,,2017-09-03,730,,
Norway,,2017-09-10,708,,
Norway,,2017-09-17,704,,
Norway,,2017-09-24,697,,
Norway,,2017-10-01,713,,
Norway,,2017-10-08,733,,
Norway,,2017-10-15,764,,
Norway,,2017-10-22,693,,
Norway,,2017-10-29,792,,
Norway,,2017-11-05,746,,
Norway,,2017-11-12,704,,
Norway,,2017-11-19,760,,
Norway,,2017-11-26,791,,
Norway,,2017-12-03,770,,
Norway,,2017-12-10,832,,
Norway,,2017-12-17,844,,
Norway,,2017-12-24,897,,
Norway,,2016-01-17,864,,
Norway,,2016-01-24,939,,
Norway,,2016-01-31,937,,
Norway,,2016-02-07,881,,
Norway,,2016-02-14,852,,
Norway,,2016-02-21,826,,
Norway,,2016-02-28,764,,
Norway,,2016-03-06,873,,
Norway,,2016-03-13,762,,
Norway,,2016-03-20,798,,
Norway,,2016-03-27,802,,
Norway,,2016-04-03,759,,
Norway,,2016-04-10,802,,
Norway,,2016-04-17,773,,
Norway,,2016-04-24,756,,
Norway,,2016-05-01,755,,
Norway,,2016-05-08,748,,
Norway,,2016-05-15,711,,
Norway,,2016-05-22,776,,
Norway,,2016-05-29,713,,
Norway,,2016-06-05,679,,
Norway,,2016-06-12,669,,
Norway,,2016-06-19,729,,
Norway,,2016-06-26,725,,
Norway,,2016-07-03,678,,
Norway,,2016-07-10,756,,
Norway,,2016-07-17,734,,
Norway,,2016-07-24,685,,
Norway,,2016-07-31,721,,
Norway,,2016-08-07,709,,
Norway,,2016-08-14,739,,
Norway,,2016-08-21,717,,
Norway,,2016-08-28,684,,
Norway,,2016-09-04,723,,
Norway,,2016-09-11,759,,
Norway,,2016-09-18,714,,
Norway,,2016-09-25,681,,
Norway,,2016-10-02,740,,
Norway,,2016-10-09,741,,
Norway,,2016-10-16,731,,
Norway,,2016-10-23,786,,
Norway,,2016-10-30,773,,
Norway,,2016-11-06,688,,
Norway,,2016-11-13,810,,
Norway,,2016-11-20,818,,
Norway,,2016-11-27,855,,
Norway,,2016-12-04,789,,
Norway,,2016-12-11,819,,
Norway,,2016-12-18,918,,
Norway,,2016-12-25,923,,
Norway,,2015-01-11,977,,
Norway,,2015-01-18,913,,
Norway,,2015-01-25,930,,
Norway,,2015-02-01,911,,
Norway,,2015-02-08,898,,
Norway,,2015-02-15,866,,
Norway,,2015-02-22,931,,
Norway,,2015-03-01,925,,
Norway,,2015-03-08,975,,
Norway,,2015-03-15,836,,
Norway,,2015-03-22,785,,
Norway,,2015-03-29,795,,
Norway,,2015-04-05,786,,
Norway,,2015-04-12,795,,
Norway,,2015-04-19,777,,
Norway,,2015-04-26,749,,
Norway,,2015-05-03,686,,
Norway,,2015-05-10,728,,
Norway,,2015-05-17,707,,
Norway,,2015-05-24,780,,
Norway,,2015-05-31,716,,
Norway,,2015-06-07,758,,
Norway,,2015-06-14,746,,
Norway,,2015-06-21,712,,
Norway,,2015-06-28,752,,
Norway,,2015-07-05,721,,
Norway,,2015-07-12,693,,
Norway,,2015-07-19,722,,
Norway,,2015-07-26,669,,
Norway,,2015-08-02,663,,
Norway,,2015-08-09,700,,
Norway,,2015-08-16,698,,
Norway,,2015-08-23,732,,
Norway,,2015-08-30,720,,
Norway,,2015-09-06,745,,
Norway,,2015-09-13,712,,
Norway,,2015-09-20,750,,
Norway,,2015-09-27,709,,
Norway,,2015-10-04,766,,
Norway,,2015-10-11,752,,
Norway,,2015-10-18,741,,
Norway,,2015-10-25,752,,
Norway,,2015-11-01,745,,
Norway,,2015-11-08,748,,
Norway,,2015-11-15,753,,
